business_id,name,address,city,state,postal_code,latitude,longitude,stars,review_count,is_open,attributes,categories,hours,specific_categories
igtqw-W_P3qgU2VQutA9pA,Livery Company,6728 S Broadway,Saint Louis,MO,63111,38.5531709,-90.2511053,4.0,7,1,"{'OutdoorSeating': 'True', 'RestaurantsGoodForGroups': 'True', 'Alcohol': ""'full_bar'"", 'HappyHour': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsPriceRange2': '1', 'RestaurantsReservations': 'False', 'HasTV': 'True', 'BusinessAcceptsCreditCards': 'False', 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}""}","Nightlife, Dive Bars, Bars","{'Monday': '15:0-1:30', 'Tuesday': '15:0-1:30', 'Wednesday': '15:0-1:30', 'Thursday': '15:0-1:30', 'Friday': '15:0-1:30', 'Saturday': '15:0-1:30'}",Health & Medical
Q6ku5LqoqAahrTeNkAb7zA,JLC Moving & Home Improvement,,Philadelphia,PA,19120,40.0380778,-75.1136721,3.5,8,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Home Services, Movers, Local Services, Painters, Couriers & Delivery Services, Junk Removal & Hauling","{'Monday': '8:0-20:0', 'Tuesday': '8:0-20:0', 'Wednesday': '8:0-20:0', 'Thursday': '8:0-20:0', 'Friday': '8:0-20:0', 'Saturday': '8:0-20:0', 'Sunday': '10:0-18:0'}",Home Services
8CSTxca6S_c6nr4z_tY0bQ,FORMATION sauna + wellness,305 Brown St,Philadelphia,PA,19123,39.9637852,-75.1433648,5.0,17,1,{'BusinessAcceptsCreditCards': 'True'},"Reiki, Meditation Centers, Beauty & Spas, Massage, Massage Therapy, Fitness & Instruction, Active Life, Health & Medical, Saunas","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",Beauty & Spas
OvNpO26lBO7Lwx8UIQ_NCA,Dental Care at Trinity Lakes,12456 State Rd 54,Odessa,FL,33556,28.190685,-82.609418,4.5,5,1,"{'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'AcceptsInsurance': 'True'}","General Dentistry, Cosmetic Dentists, Endodontists, Health & Medical, Dentists","{'Monday': '10:0-19:0', 'Tuesday': '8:0-19:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0', 'Friday': '8:0-17:0'}",Health & Medical
EZLHzn2g-K8eoxLMzcnUpA,Thermal Quality Window & Door Co,620 Parkway Dr,Broomall,PA,19008,39.9618703,-75.3383938,4.5,27,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True'}","Door Sales/Installation, Windows Installation, Home Services, Contractors","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0'}",Home Services
zi1BbV_hocgzuVtQxn4CJg,Fork + Ale House,"350 Veterans Way, Ste 150",Carmel,IN,46032,39.975801,-86.128891,3.5,174,1,"{'GoodForKids': 'True', 'DriveThru': 'True', 'DogsAllowed': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': True, 'street': None, 'validated': None, 'lot': False, 'valet': False}"", 'RestaurantsDelivery': 'None', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2'}","Restaurants, Food, Breweries","{'Monday': '11:0-0:0', 'Tuesday': '11:0-0:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-1:0', 'Friday': '11:0-1:0', 'Saturday': '11:0-1:0', 'Sunday': '10:0-23:0'}",Restaurants
1-ZiA9x4Mhpt5qHMPs5vxw,Little Caesars,5761 Nolensville Pike,Nashville,TN,37211,36.0469511501,-86.7150855138,1.0,8,1,"{'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '1'}","Pizza, Italian, Restaurants",,Restaurants
_cCY5Fe7SevutEQP1GY9WA,Bridget Horgan Bell Photography,5 N Olney Ave,Cherry Hill,NJ,08003,39.9185722,-74.9666219,5.0,12,1,{'BusinessAcceptsCreditCards': 'True'},"Event Photography, Professional Services, Local Services, Session Photography, Event Planning & Services, Photographers","{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}",Local Services
NdA79WE1L4g3DW0JkDI7wA,MyEyeDr,8040 St Charles Ave,New Orleans,LA,70118,29.9425826549,-90.1341379472,2.0,7,1,,"Eyewear & Opticians, Health & Medical, Shopping, Optometrists","{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-19:0', 'Thursday': '9:0-19:0', 'Friday': '8:0-18:0', 'Saturday': '9:0-16:0'}",Shopping
sujSOE2WvsJkyFH85h0jrw,Eastwood Automotive Tools,263 Shoemaker Rd,Pottstown,PA,19464,40.2555992,-75.6693654,2.0,61,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Auto Parts & Supplies","{'Monday': '8:0-18:0', 'Tuesday': '8:0-18:0', 'Wednesday': '8:0-18:0', 'Thursday': '8:0-18:0', 'Friday': '8:0-18:0', 'Saturday': '8:0-18:0', 'Sunday': '9:0-17:0'}",Automotive
3ObKWqZGVIliRdrafaoLyQ,Inn at the Old Jail,2552 St Philip St,New Orleans,LA,70119,29.971839,-90.0794036,4.5,6,1,{'BusinessAcceptsCreditCards': 'True'},"Hotels, Event Planning & Services, Hotels & Travel","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Health & Medical
OfMy6t4SSFXpzsBfNUkldg,Westchase Fitness,9602 W Linebaugh Ave,Tampa,FL,33626,28.0428109,-82.5927261,5.0,5,1,"{'GoodForKids': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}","Gyms, Trainers, Fitness & Instruction, Active Life, Boot Camps","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Health & Medical
6fXcCtWn8OkVWvMg3E9oWw,Enterprise Rent-A-Car,100 Philadelphia Pike,Wilmington,DE,19809,39.7634656113,-75.5155643821,3.0,11,1,,"Hotels & Travel, Car Rental","{'Monday': '0:0-0:0', 'Tuesday': '7:30-17:30', 'Wednesday': '7:30-17:30', 'Thursday': '7:30-16:0', 'Friday': '7:30-17:30', 'Saturday': '9:0-13:0'}",Health & Medical
u6J-aO61VRmS7NKeBzrSjQ,Buckley's Tavern,5812 Kennett Pike,Wilmington,DE,19807,39.822603,-75.6175922,3.5,219,1,"{'WiFi': ""u'free'"", 'RestaurantsGoodForGroups': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsReservations': 'True', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'OutdoorSeating': 'True', 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'full_bar'"", 'Caters': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': True, 'casual': True}"", 'BikeParking': 'False', 'NoiseLevel': ""u'average'"", 'BestNights': ""{'monday': False, 'tuesday': True, 'friday': False, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'GoodForMeal': ""{u'breakfast': None, u'brunch': None, u'lunch': True, u'dinner': True, u'latenight': None, u'dessert': None}""}","Restaurants, Bars, American (Traditional), Pubs, Nightlife","{'Monday': '11:30-22:0', 'Tuesday': '11:30-22:0', 'Wednesday': '11:30-22:0', 'Thursday': '11:30-22:0', 'Friday': '11:30-23:0', 'Saturday': '11:30-23:0', 'Sunday': '11:30-22:0'}",Restaurants
7A4oPPlnx88MvvXZ8LeK3Q,Foundation Supportworks of Idaho,1310 N Orchard St,Boise,ID,83706,43.6164791,-116.243009,4.0,5,1,{'BusinessAcceptsCreditCards': 'True'},"Insulation Installation, Contractors, Home Services, Waterproofing, Foundation Repair","{'Monday': '7:30-18:0', 'Tuesday': '7:30-18:0', 'Wednesday': '7:30-18:0', 'Thursday': '7:30-18:0', 'Friday': '7:30-18:0', 'Saturday': '8:0-14:0'}",Home Services
NGdVG_rn85p3KiU9D_WUVA,Umi Sushi And Seafood,51 N 12th St,Philadelphia,PA,19107,39.9535371257,-75.1590228,4.5,6,1,,"Food, Specialty Food, Seafood Markets, Restaurants, Sushi Bars",,Restaurants
_SYDEQOzfURbyjJjQ6DQaA,DC Eye Associate-Dr Deborah Flanagan,4940 Central Ave,Saint Petersburg,FL,33707,27.770662136,-82.70051,3.5,5,1,"{'ByAppointmentOnly': 'True', 'AcceptsInsurance': 'True', 'BusinessAcceptsCreditCards': 'True'}","Health & Medical, Shopping, Optometrists, Eyewear & Opticians","{'Monday': '8:0-17:0', 'Tuesday': '8:0-17:0', 'Wednesday': '8:0-17:0', 'Thursday': '8:0-17:0'}",Shopping
CJJRMvWMr7r2MGhLg3Ij0A,Sea Blue Nails and Spa,249 S 10th St,Philadelphia,PA,19107,39.946883,-75.15743,4.5,41,1,"{'RestaurantsPriceRange2': '2', 'BikeParking': 'True', 'WheelchairAccessible': 'False', 'WiFi': ""u'no'"", 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'True'}","Nail Salons, Hair Removal, Waxing, Beauty & Spas, Massage","{'Monday': '0:0-0:0', 'Tuesday': '10:0-19:0', 'Wednesday': '10:0-19:0', 'Thursday': '10:0-19:0', 'Friday': '10:0-19:0', 'Saturday': '9:30-18:30', 'Sunday': '10:0-18:0'}",Beauty & Spas
DQz1kAZqldCaGVRBBwi6QA,Windsor Park Plaza/Lofts,8210 111 Street NW,Edmonton,AB,T6G 2C7,53.5186238,-113.5182316,1.5,8,1,,"Apartments, Property Management, Home Services, Real Estate","{'Monday': '8:30-18:0', 'Tuesday': '8:30-19:0', 'Wednesday': '8:30-18:0', 'Thursday': '8:30-19:0', 'Friday': '8:30-18:0', 'Saturday': '10:0-17:0'}",Home Services
eR69Vn010TTluvM_JvYtww,Fatburger,3376 Gateway Boulevard,Edmonton,AB,T6J 6V1,53.4665909,-113.4927979,3.0,24,1,"{'BikeParking': 'True', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'False', 'GoodForKids': 'True', 'WiFi': ""u'no'"", 'RestaurantsAttire': ""u'casual'"", 'Caters': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'HasTV': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'Alcohol': ""'none'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'RestaurantsDelivery': 'True'}","Restaurants, Burgers, Fast Food, Food","{'Monday': '10:30-21:0', 'Tuesday': '10:30-21:0', 'Wednesday': '10:30-21:0', 'Thursday': '10:30-18:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0', 'Sunday': '10:30-21:0'}",Restaurants
c55aD38k7brmjPbtGJ-fag,United States Post Office,"1002 S Church Ave, Ste B",Tampa,FL,33629,27.9336042,-82.5075141,3.0,18,1,,"Post Offices, Public Services & Government","{'Monday': '8:30-18:0', 'Tuesday': '8:30-18:0', 'Wednesday': '8:30-18:0', 'Thursday': '8:30-18:0', 'Friday': '8:30-18:0', 'Saturday': '8:30-12:0'}",Health & Medical
aKkX9smhAdNMpTFbL2HnUg,Public Storage,3851 N Romero Rd,Tucson,AZ,85705,32.277444,-111.004484,2.0,14,1,{'BusinessAcceptsCreditCards': 'True'},"Self Storage, Local Services","{'Monday': '9:30-18:0', 'Tuesday': '9:30-18:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0', 'Saturday': '9:30-17:0', 'Sunday': '9:30-17:0'}",Local Services
Ja32vcBD5CT_dsLwLVCV4w,Elite Property Management of Indiana,100 E Main St,Greenwood,IN,46143,39.6517157,-86.0803157,1.0,5,1,"{'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'False'}","Home Services, Real Estate, Property Management","{'Monday': '9:0-16:30', 'Tuesday': '9:0-16:30', 'Wednesday': '9:0-16:30', 'Thursday': '9:0-16:30', 'Friday': '9:0-15:0'}",Home Services
x-O0dIeIVaVBEhTu_w56DQ,Sahara Sam's Water Park,535 N Rt 73,West Berlin,NJ,08091,39.8157840858,-74.9279651641,2.5,314,1,"{'BikeParking': 'True', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'DogsAllowed': 'False'}","Water Parks, Event Planning & Services, Arcades, Amusement Parks, Local Services, Active Life, Party & Event Planning, Arts & Entertainment","{'Friday': '11:0-18:0', 'Saturday': '11:0-18:0', 'Sunday': '11:0-18:0'}",Local Services
IATjtjn3tM8WikIkB4QXdg,Hody's Florist of Cool Springs,99 Seaboard Ln,Brentwood,TN,37027,35.963958,-86.8189669,4.5,14,1,,"Florists, Flowers & Gifts, Shopping","{'Monday': '7:0-17:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Saturday': '7:0-13:0'}",Shopping
zJFs_-Qtw7fzAsrQvA3Ltw,El Carrito,340 Kietzke Ln,Reno,NV,89502,39.5251254,-119.7886252,5.0,6,1,"{'OutdoorSeating': 'False', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsTableService': 'False', 'BikeParking': 'True', 'BYOB': 'False', 'RestaurantsDelivery': 'False', 'HasTV': 'False', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""u'no'"", 'Corkage': 'False', 'BusinessAcceptsCreditCards': 'False', 'WheelchairAccessible': 'True'}","Street Vendors, Food, Restaurants, Mexican, Food Stands","{'Friday': '18:0-22:30', 'Saturday': '18:0-22:30', 'Sunday': '10:30-15:0'}",Restaurants
3CTuCLhazl6N8cIonyDkXw,Douglass Golf Course,2901 Dr Andrew J Brwn Ave,Indianapolis,IN,46205,39.808992,-86.1352054,4.0,5,1,"{'GoodForKids': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}","Active Life, Golf",,Health & Medical
QVXfW1c8eOm9SJVb3xdo7w,Cheeburger Cheeburger,13311 Manchester Rd,Des Peres,MO,63131,38.601707,-90.466877,3.5,119,1,"{'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'HasTV': 'True', 'WiFi': ""u'free'"", 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'RestaurantsGoodForGroups': 'True', 'Caters': 'True', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsTableService': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'RestaurantsTakeOut': 'True', 'WheelchairAccessible': 'True', 'DogsAllowed': 'False', 'DriveThru': 'False', 'BusinessAcceptsBitcoin': 'False', 'Corkage': 'False', 'HappyHour': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Alcohol': ""u'beer_and_wine'"", 'BYOB': 'False', 'RestaurantsDelivery': 'True'}","Restaurants, Food, Burgers, Fast Food","{'Monday': '0:0-0:0', 'Tuesday': '11:0-20:0', 'Wednesday': '11:0-20:0', 'Thursday': '11:0-20:0', 'Friday': '11:0-20:0', 'Saturday': '11:0-20:0', 'Sunday': '11:0-20:0'}",Restaurants
RPGYg86GfVoN9b0tslST3g,Arby's,5275 S Palo Verde Rd,Tucson,AZ,85706,32.1568406,-110.9169243,2.5,10,1,"{'RestaurantsAttire': ""u'casual'"", 'Alcohol': ""u'none'"", 'RestaurantsGoodForGroups': 'True', 'WiFi': ""'no'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '1', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'None', 'BikeParking': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsDelivery': 'True', 'NoiseLevel': ""u'average'"", 'DriveThru': 'True', 'HasTV': 'True'}","Restaurants, Sandwiches, Fast Food",,Restaurants
OIZCEs6mLDVokyrnk_R03Q,Summerside Bottle Depot,2754 Ellwood Dr SW,Edmonton,AB,T6X 0A9,53.4297922,-113.4756808,2.0,5,1,,"Local Services, Recycling Center","{'Monday': '9:0-18:30', 'Tuesday': '9:0-18:30', 'Wednesday': '9:0-18:30', 'Thursday': '9:0-18:30', 'Friday': '9:0-18:30', 'Saturday': '9:0-18:0', 'Sunday': '10:0-17:0'}",Local Services
9ezFdSRFbR-Kc7HpAU4LyA,Clean Juice Hyde Park,1634 W Snow Ave,Tampa,FL,33606,27.9353239413,-82.4766821582,4.5,10,1,"{'BusinessParking': ""{u'valet': False, u'garage': True, u'street': False, u'lot': False, u'validated': False}""}","Juice Bars & Smoothies, Food, Acai Bowls, Organic Stores","{'Monday': '7:0-18:0', 'Tuesday': '7:0-18:0', 'Wednesday': '7:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '7:0-20:0', 'Saturday': '7:0-20:0', 'Sunday': '7:0-20:0'}",Health & Medical
OtSQPjY3ls6m4N9HT7Gpxw,Brake Masters,6770 E Tanque Verde Rd,Tucson,AZ,85715,32.2494371,-110.8467935,4.5,28,1,{'BusinessAcceptsCreditCards': 'True'},"Automotive, Oil Change Stations, Auto Repair","{'Monday': '7:30-17:30', 'Tuesday': '7:30-17:30', 'Wednesday': '7:30-17:30', 'Thursday': '7:30-17:30', 'Friday': '7:30-17:30', 'Saturday': '7:30-17:30'}",Automotive
eCYUCkMu3oepoaAIwCL16A,Illusions Audio & Detail Center,575 Lancaster Ave,Frazer,PA,19355,40.0353556,-75.5719955,4.0,6,1,{'BusinessAcceptsCreditCards': 'False'},"Automotive, Auto Glass Services, Auto Detailing, Car Stereo Installation, Car Window Tinting","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Automotive
cn3GfkDkzhwWBKDNgsiQLA,Romeo Pizza,1608 W Passyunk Ave,Philadelphia,PA,19145,39.9245699,-75.173413,2.5,15,1,"{'RestaurantsDelivery': 'True', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True', 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'WiFi': ""'no'"", 'RestaurantsTakeOut': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'HasTV': 'True', 'GoodForMeal': ""{'dessert': None, 'latenight': None, 'lunch': None, 'dinner': True, 'brunch': None, 'breakfast': None}"", 'BikeParking': 'False'}","Restaurants, Pizza","{'Monday': '10:30-22:30', 'Tuesday': '10:30-22:30', 'Wednesday': '10:30-22:30', 'Thursday': '10:30-22:30', 'Friday': '10:30-23:30', 'Saturday': '10:30-23:30', 'Sunday': '11:30-21:30'}",Restaurants
ifYeLeHdXazJHruMV4t0bQ,Webb's City Cellar,1133 Baum Ave N,Saint Petersburg,FL,33705,27.771651,-82.6506471,4.0,14,1,"{'BusinessParking': 'None', 'RestaurantsTakeOut': 'True', 'RestaurantsPriceRange2': '2', 'Caters': 'False', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsDelivery': 'False'}","Nightlife, Bars, Breweries, Beer Bar, Food","{'Monday': '0:0-0:0', 'Friday': '15:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '12:0-20:0'}",Health & Medical
WadLBAqiF7Cta7WvfUlgVg,USPS,6550 Main St,New Port Richey,FL,34653,28.2490397,-82.7058007,2.0,9,1,,"Post Offices, Public Services & Government","{'Monday': '8:30-16:30', 'Tuesday': '8:30-16:30', 'Wednesday': '8:30-16:30', 'Thursday': '8:30-16:30', 'Friday': '8:30-16:30', 'Saturday': '9:0-12:0'}",Health & Medical
DZUZbsr-a_59zjjPY8rGKQ,Stitch House Brewery,829 N Market St,Wilmington,DE,19801,39.7442438413,-75.5488270192,4.0,160,1,"{'RestaurantsGoodForGroups': 'True', 'RestaurantsTableService': 'True', 'BusinessAcceptsCreditCards': 'True', 'RestaurantsTakeOut': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'HappyHour': 'True', 'WiFi': ""'free'"", 'BusinessParking': ""{'garage': True, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'DogsAllowed': 'False', 'NoiseLevel': ""u'average'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '2', 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'RestaurantsDelivery': 'True'}","Food, American (New), Brewpubs, Restaurants, Breweries",,Restaurants
WEtRucLMgwltz77ibY5Dzw,Trulieve -Wesley Chapel,27437 Wesley Chapel Blvd,Wesley Chapel,FL,33544,28.2388749,-82.3619926,2.5,14,1,,"Health & Medical, Cannabis Dispensaries, Shopping, Cannabis Clinics","{'Monday': '0:0-0:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '8:0-19:0', 'Saturday': '12:0-18:0', 'Sunday': '10:0-20:0'}",Shopping
W5tIz4sl1yRW_fOXHoGVzQ,barre3 Nashville - The Gulch,501 12th Ave S,Nashville,TN,37203,36.1522694,-86.785108,5.0,27,1,"{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True', 'ByAppointmentOnly': 'True', 'BikeParking': 'True', 'WheelchairAccessible': 'True', 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': True, u'lot': True, u'validated': False}""}","Yoga, Pilates, Fitness & Instruction, Barre Classes, Active Life","{'Monday': '6:0-20:0', 'Tuesday': '7:0-20:0', 'Wednesday': '6:0-20:0', 'Thursday': '7:0-20:0', 'Friday': '6:0-20:0', 'Saturday': '8:30-13:15', 'Sunday': '9:45-17:15'}",Health & Medical
thFrL729C7nPDAKdTTcvVw,New Orleans Historic Voodoo Museum,724 Dumaine St,New Orleans,LA,70116,29.9598325,-90.0638928,3.5,288,1,{'GoodForKids': 'True'},"Arts & Crafts, Tours, Shopping, Museums, Arts & Entertainment, Walking Tours, Hotels & Travel","{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-18:0', 'Friday': '10:0-18:0', 'Saturday': '10:0-18:0', 'Sunday': '10:0-18:0'}",Shopping
4Rt6pP3sUaACgp-RLjrsqQ,Trader Bay Seafood Company,4006 Shoal Line Blvd,Hernando Beach,FL,34607,28.48754,-82.65025,4.0,35,1,"{'RestaurantsTakeOut': 'True', 'BusinessAcceptsCreditCards': 'True', 'Alcohol': ""u'beer_and_wine'"", 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'NoiseLevel': ""u'quiet'"", 'RestaurantsDelivery': 'True', 'RestaurantsGoodForGroups': 'False', 'RestaurantsAttire': ""'casual'"", 'BusinessParking': ""{u'valet': False, u'garage': False, u'street': False, u'lot': True, u'validated': False}""}","Food, Specialty Food, Accountants, Professional Services, Seafood Markets, Shopping, Seafood, Wholesale Stores, Restaurants","{'Tuesday': '11:0-19:0', 'Wednesday': '11:0-19:0', 'Thursday': '11:0-19:0', 'Friday': '11:0-19:0', 'Saturday': '10:0-19:0', 'Sunday': '10:0-17:0'}",Restaurants
XE1GN6pQAFkh-YKAYnHbZg,The ZOO Health Club Kenner,"2321 W Esplanade Ave, Ste 100",Kenner,LA,70065,30.0187379,-90.2323081,3.0,22,1,"{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'False', 'GoodForKids': 'False', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True'}","Active Life, Gyms, Boot Camps, Fitness & Instruction, Yoga, Trainers","{'Monday': '0:0-0:0', 'Tuesday': '0:0-0:0', 'Wednesday': '0:0-0:0', 'Thursday': '0:0-0:0', 'Friday': '0:0-0:0', 'Saturday': '0:0-0:0', 'Sunday': '0:0-0:0'}",Health & Medical
