,business_id,name,categories,city,stars,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6
109,FClTbPhPbslS8uk0p8leOw,Pumpkin Market,"Restaurants, Food, Sandwiches, Breakfast & Brunch, Grocery, American (New), Cafes",Philadelphia,4.0,0.353727352226643,0.0793384532803897,0.017910284337188644,0.3729757887197028,0.11675491251705195,0.059293208919023885
110,FFaf8mspfggNqmKAdk6tQQ,Turbo Thai ,"Restaurants, Thai",Philadelphia,4.5,0.8619806209913041,0.0,0.0,0.1380193790086959,0.0,0.0
111,FImeJg7pVG9K7wjuexmV4Q,Pass & Stow,"Pizza, Beer Gardens, Bars, Nightlife, Pubs, Restaurants",Philadelphia,4.0,0.10847729147708718,0.0,0.0,0.0,0.5782555113201141,0.3132671972027988
112,FP5fr2zUeTEhI4-TGEeVCA,Vietnam Express,"Vietnamese, Sandwiches, Juice Bars & Smoothies, Restaurants, Bubble Tea, Food",Philadelphia,4.0,0.279985922602714,0.22777593796668993,0.014321560103510503,0.22646242039855663,0.09881944987313457,0.15263470905539442
113,FnEkr6LzjuGsg93Z7fkl7Q,Misconduct Tavern,"Bars, American (New), Nightlife, Restaurants",Philadelphia,3.0,0.13620019502817635,0.13736679503722127,0.0,0.002546685301821641,0.23460356076968827,0.48928276386309255
114,G4y0HxePBgAYi3iJS_tUPQ,Chickie's Italian Deli,"Burgers, Delis, Sandwiches, Restaurants, Food",Philadelphia,4.5,0.1680310585935416,0.45931284844246434,0.028811233324897757,0.21312036835485598,0.07691976528274339,0.05380472600149699
115,GROalyyK79uPqR8GnwpRTw,Saigon Maxim Restaurant,"Chinese, Event Planning & Services, Vietnamese, Restaurants, Venues & Event Spaces",Philadelphia,2.5,0.19218149507719093,0.07356042947424497,0.020588275730260314,0.2062129145240344,0.19035709419905952,0.31709979099520974
116,HAUzjmv7YWHulWLsgdgmIw,Ten Asian Food Hall,"Asian Fusion, Japanese, Restaurants, Ramen, Bubble Tea, Poke, Food",Philadelphia,3.5,0.5711306483453436,0.040108551547797106,0.011478714377411886,0.18656938587441935,0.0977018315496078,0.09301086830542028
117,HI9RLpYxQa3IcVZ2wVvJzQ,Charley Dove,"Mediterranean, American (Traditional), Restaurants",Philadelphia,4.0,1.0,0.0,0.0,0.0,0.0,0.0
118,HxX6dXDeAOpkUPT4xT1wiw,Hokkaido,"Japanese, Asian Fusion, Sushi Bars, Restaurants, Thai",Philadelphia,3.5,0.045612348391140804,0.0,0.0,0.0,0.8283475566125024,0.12604009499635688
119,INzXxeWaJD0dXM5mi6bP3Q,El Zarape,"Restaurants, Mexican",Philadelphia,3.5,0.5089573165127945,0.0,0.005327458347887042,0.17888011055410036,0.2778910674941621,0.028944047091056035
120,IU6FsZm-1BAEymLBYJ_PMQ,Mattei Family Pizza,"Pizza, Restaurants",Philadelphia,4.5,0.12370303706142194,0.01758734691109777,0.5636934091760101,0.05164418080832398,0.13791131306964424,0.10546071297350201
121,Ipkx4Sa7ybn8C6LtTqTztw,Double Knot,"Nightlife, Sushi Bars, Cafes, Japanese, Bars, Restaurants",Philadelphia,4.5,0.3857048007411295,0.04896189553880297,0.0038715458790330244,0.08913313080366243,0.25529067195086547,0.21703795508650658
122,Iq5svbpQv05faAs1i4G-IA,Johnny Chang's,"Restaurants, Thai, Japanese, Chinese",Philadelphia,3.5,0.8711965519500064,0.0,0.03127006709349973,0.0,0.09753338095649389,0.0
123,Iyopb5uFIBT_HOgp8ipSfw,Le Viet Restaurant,"Vietnamese, Restaurants",Philadelphia,4.0,0.43306521149821386,0.03453019177569366,0.004995889761263627,0.14242461971033749,0.2753827428567211,0.1096013443977703
124,J14P8Bo0yDYYXyASbht5xQ,Huff & Puff BBQ,"Barbeque, Restaurants",Philadelphia,4.5,0.10865956791075464,0.14848067707782134,0.02035820070308231,0.17846413809382475,0.4300369955709238,0.11400042064359317
125,JUiwOZynj3Wid_spJoxUug,Breezy's Cafe,"Vegan, Vegetarian, Cafes, Restaurants",Philadelphia,4.5,0.2652505052742098,0.4369278900791929,0.05492915288692577,0.09507410800952004,0.12313857984720344,0.024679763902948
126,Jmm8H0GCKaLtKOEM1brLeA,Moe's Hot Dog House,"Restaurants, Hot Dogs, Diners",Philadelphia,4.0,0.27347473065561767,0.28330459746478287,0.21188770145186284,0.23133297042773665,0.0,0.0
127,K1PVi_o6gMkuASnnFR9hWw,Good Day Deli,"Restaurants, Delis, Sandwiches",Philadelphia,4.0,0.0,0.1428026715043747,0.0,0.4952485473726688,0.3619487811229564,0.0
128,KUYLBfW9vRNmhBn5mmRSQg,Adobe Cafe,"Restaurants, Wraps, Nightlife, Tex-Mex, Bars, Sandwiches, Breakfast & Brunch, Mexican",Philadelphia,4.0,0.3386750643325411,0.0,0.0,0.25981464016605166,0.40151029550140727,0.0
129,KZyyoQ_nxLMyzO4d_Ts-NQ,Tacos El Rodeo,"Food Trucks, Food, Mexican, Street Vendors, Restaurants",Philadelphia,4.5,0.28830046656681535,0.2299948189402441,0.020109318974640248,0.17387550053333944,0.15452519510819704,0.1331946998767638
130,KzSL2VzyT7bdHd0bhMyanw,Da Vinci Ristorante,"Restaurants, Italian",Philadelphia,4.0,0.1428078666929024,0.01912069760000178,0.01345597998369046,0.19746159575439237,0.5901372177372103,0.037016642231802746
131,LM54ufrINJWoTN5imV8Etw,John's Roast Pork,"Sandwiches, Salad, American (Traditional), Cheesesteaks, Breakfast & Brunch, Active Life, American (New), Beaches, Restaurants",Philadelphia,4.5,0.050931734314598166,0.7484837374999692,0.01120190186889274,0.10134796022123412,0.04746316663121273,0.040571499464093067
132,LzVvcVm48zYIcQnwLKt1oA,Catahoula,"Bars, Restaurants, Cajun/Creole, American (Traditional), Breakfast & Brunch, Barbeque, Nightlife",Philadelphia,4.0,0.34986280094254874,0.05574756841212428,0.017679814561265404,0.0669225740887709,0.2617364182600638,0.24805082373522688
133,M-7oMEiSskwElF4PRh5UKg,Smokes Poutinerie,"Restaurants, Chicken Shop, American (Traditional), Poutineries",Philadelphia,4.0,0.4568786062474335,0.14466944637874718,0.03541587029014828,0.20119973088583318,0.07583380144666862,0.08600254475116927
134,M0NNxVaepbnGSHQEXyxt8Q,Chiarella's Ristorante,"Italian, Restaurants",Philadelphia,4.0,0.3708417838619798,0.040956410363875345,0.04056047338543545,0.0,0.5476413323887094,0.0
135,M3XidaggiVRg2g0miuBn-g,Thai Chef & Noodle Fusion,"Vietnamese, Vegetarian, Thai, Restaurants, Vegan",Philadelphia,3.0,0.5171726838857106,0.0,0.0,0.11694610583444398,0.2964025372130363,0.06947867306680922
136,MMs3kznm5GqTlie0vTnYzg,Antney's Grub,"Restaurants, Italian, Sandwiches, American (New)",Philadelphia,3.5,0.10568895545747452,0.33042304591996097,0.1268067197048607,0.3189680066163242,0.09621954757820578,0.021893724723173958
137,MNv5nQf1KgTUi7zFeDEazA,20th Street Pizza,"Vegan, Restaurants, Pizza",Philadelphia,4.5,0.10331253508214133,0.027268792465325552,0.7708229813803967,0.06504986742902508,0.03354582364311125,0.0
138,M_EpyAH1CZZVlhxfYBLOqg,Nomad Pizza Company,"Pizza, Italian, Salad, Restaurants",Philadelphia,4.5,0.07920406320516442,0.047505683444593015,0.635121988061765,0.03817261053977344,0.08301096683480101,0.11698468791390307
139,Mwc3n5Psw9wRaQ22vZWDYQ,Bar Hygge,"Food, Restaurants, Breweries, Comfort Food, Brewpubs, Breakfast & Brunch, Gastropubs",Philadelphia,4.5,0.21878385489146396,0.046946438008853175,0.011680678597510562,0.0891415622217517,0.24094680596211365,0.39250066031830694
140,N5xoEy9GLtHDvCLa8dMgyA,Felly Bistro On Pass,"Spanish, Puerto Rican, Restaurants, American (New), French, American (Traditional), Caribbean",Philadelphia,4.5,0.5369768052795231,0.07452019514606252,0.06766844854828448,0.004167482626725196,0.3166670683994047,0.0
141,N6t1bTuWAfgYKVmdQf53lA,Old Nelson Food Company,"Restaurants, Food, Convenience Stores, Delis",Philadelphia,4.0,0.1792266426207994,0.09640797398696369,0.027113700417364488,0.2631431040659452,0.07903464646554784,0.35507393244337937
142,NAfITNb2HzObDVktNs3DmA,Kay Kay's,"Pizza, Cupcakes, Food, Cafes, Restaurants, Bakeries, Custom Cakes",Philadelphia,4.5,0.5,0.10168116629569414,0.0,0.17655504816719883,0.22176378553710696,0.0
143,NDIiNcJZpdoQpXGXl7IA2Q,Los Camaradas,"Mexican, Restaurants",Philadelphia,4.0,0.17652833773181453,0.05255021554922496,0.014140471821616185,0.006691967876200571,0.22513142851384396,0.5249575785072997
144,NDb1YaV6Dls7SRW6dPtIOQ,Spiga,"Italian, Restaurants",Philadelphia,3.5,0.1990519933034397,0.06675520001403451,0.22144893827278184,0.12549733500976443,0.1096057266378643,0.2776408067621153
145,NUExM8_IQMh1csfeWs3PyQ,Hi Kori,"Bars, Japanese, Restaurants, Nightlife",Philadelphia,4.5,0.0927252890811238,0.0033600709737555447,0.007389195374710932,0.12834813346296498,0.2820080210955077,0.486169290011937
146,NWF16GKQyZNVHo086gIVzQ,Kamals Middle Eastern Specialties,"Middle Eastern, Food, Restaurants, Mediterranean, Juice Bars & Smoothies",Philadelphia,3.5,0.3864620348675607,0.04326022993950137,0.03000492249780874,0.3254825542422238,0.14888185834604592,0.06590840010685946
147,NXq1TC8CjIQ_2HWMSoN2Mg,Tweed,"American (New), Restaurants",Philadelphia,3.5,0.2761923080161007,0.16623146628668656,0.011263653323359582,0.019988899768355738,0.3216140955096861,0.20470957709581128
148,NaRqFZ_l3LCHnX9j2TND-Q,Saladworks,"Vegetarian, Salad, American (Traditional), Soup, American (New), Sandwiches, Restaurants",Philadelphia,2.5,0.5166062419632349,0.02810317590374947,0.0823154171272125,0.3729751650058032,0.0,0.0
149,Njv2-eMDyGEWEPEOVonwsA,Le Pain Quotidien,"Belgian, Coffee & Tea, Bakeries, Food, Breakfast & Brunch, Restaurants",Philadelphia,3.5,0.3166726769512865,0.05974692618494735,0.02840693521022492,0.1423514301476626,0.4076148567541852,0.04520717475169344
150,O0fPPPMQYSFZIaUBnkGXFQ,Kim Van Grocery And Deli,"Food, Grocery, Restaurants, Delis",Philadelphia,4.5,0.0,0.0,0.0,0.5692596832340096,0.42579454054719873,0.004945776218791777
151,O0jIkgflIoU-PYNydIuMeQ,13 Restaurant,"American (New), Nightlife, American (Traditional), Restaurants, Buffets, Bars, Steakhouses",Philadelphia,3.0,0.3238899873967519,0.0759783225662321,0.1425052774130185,0.04554703746685173,0.14766578664666952,0.26441358851047625
152,OjM_Q540jV0AHKCLOX7gHA,Panera Bread,"Restaurants, Soup, Salad, Sandwiches",Philadelphia,3.0,0.23956939555319648,0.06314961299492787,0.012240000114506678,0.14356273891620733,0.33923051506555546,0.20224773735560617
153,OmZZS72yQcPyqEDPCA3EVA,Golden Lake,"Asian Fusion, Restaurants, Chinese",Philadelphia,3.0,0.28296725239805237,0.02364280318648247,0.04378214568412447,0.385648091091753,0.24579305720102115,0.018166650438566436
154,Ou-_OQUNvBcaAoRU0XPtaQ,Jamonera,"Iberian, Wine Bars, Spanish, Nightlife, Latin American, Bars, Restaurants",Philadelphia,4.0,0.4643539135593821,0.03651891474657074,0.008057709539223109,0.06311453337931563,0.16932632384020505,0.2586286049353033
155,Oun4NN-u5yiHIxDqtJnxgA,Federal Donuts,"Restaurants, Korean, American (Traditional), Breakfast & Brunch, Donuts, Food, Coffee & Tea",Philadelphia,4.0,0.5191281909108236,0.06314793555538421,0.028371311536372592,0.31573526940491004,0.05688476614065589,0.016732526451853705
156,PDGyduDCysMP5L__5BnYJA,The Board & Brew,"Nightlife, Arts & Entertainment, Restaurants, Beer Bar, American (New), Bars, Coffee & Tea, Breakfast & Brunch, Food, Sports Bars",Philadelphia,4.5,0.11296688351042557,0.0,0.005346511842620955,0.2194633796587267,0.07230441680084672,0.5899188081873801
157,POuaebsAeCyNx-8qZ3O7XQ,Shang Hai 1,"Taiwanese, Chinese, Shanghainese, Restaurants",Philadelphia,4.0,0.49929866214711716,0.1274292326552637,0.026410618904618828,0.10461824487962235,0.2054425111695156,0.03680073024386238
158,PjM3l8M_ViW0264mrzuSlg,Gayle,Restaurants,Philadelphia,4.5,0.48321772965962606,0.00530599190014028,0.03747888604394182,0.08505150929343692,0.2603069537207357,0.12863892938211932
159,Q8UJnXmY-_tuxdOaJozmFA,Port Fednuts,"Restaurants, Donuts, Food, Chicken Shop",Philadelphia,4.5,0.3280785850045474,0.466151658649684,0.036389432699018266,0.05128249079459052,0.0217601573730903,0.09633767547906942
160,Qt_gJJ0BmFB1lwfp1XS-sw,Giuseppe's Market at Samuels and Son Seafood,"Restaurants, Seafood Markets, Food, Specialty Food, Seafood",Philadelphia,4.0,0.4422866012008522,0.0,0.024809840727501507,0.3634280837647537,0.1501331156691208,0.019342358637771753
161,R17gwW6zn9ilslbdvKdgsg,Alma de Cuba,"Latin American, Nightlife, Cocktail Bars, Caribbean, Cuban, Restaurants, Bars",Philadelphia,4.0,0.41551016177556344,0.061672944972626376,0.007253180794366391,0.05316088737975014,0.3165668983888319,0.14583592668886178
162,R3FDYMQBrMpkUquwE-eniQ,The Continental Restaurant and Martini Bar,"Restaurants, American (New), Lounges, Nightlife, Bars, Breakfast & Brunch",Philadelphia,4.0,0.39765174881289916,0.10047284969659646,0.008265642670115241,0.09887976490342654,0.2516493512044894,0.1430806427124732
163,RWUDd17xCotH62C5gs7fzQ,General Tsao’s House,"Restaurants, Chinese",Philadelphia,4.5,0.3697439499016873,0.00693232704700181,0.0,0.2179582313215077,0.40536549172980313,0.0
164,Ri6-mK1e2-IjQAWBtZ7-qQ,Celebre Pizzeria,"Pizza, Caterers, Event Planning & Services, Restaurants, Sandwiches",Philadelphia,3.5,0.03677184447980978,0.012066189774589928,0.8307463165883231,0.02578934160397637,0.06445109581927277,0.030175211734028075
165,Ri_k9eVAKZPn3qH39frvWw,Sang Kee Peking Duck,"Chinese, Restaurants",Philadelphia,3.5,0.2517251644315839,0.16050528759166421,0.0,0.3260283841959453,0.1811285433185426,0.08061262046226393
166,S1FwTmCAwv5ulu5gToWi_w,RIM Cafe,"Specialty Food, Food, Restaurants, Desserts, Gelato, Chocolatiers & Shops, Coffee & Tea",Philadelphia,4.5,0.37404229849677023,0.06630365806882015,0.017767267257614607,0.36187595851604415,0.07484643265271476,0.10516438500803613
167,SAi55UwRNKZbVJAXh0PFIA,Fat Joe's,"American (New), Breakfast & Brunch, American (Traditional), Restaurants",Philadelphia,3.5,0.2777896894034256,0.11375268785740268,0.1038655385278801,0.2946327588505056,0.1871524741370527,0.022806851223733344
168,SCjUeZfjafJ88fWWQjRh2w,El Rey,"Restaurants, Lounges, Bars, Mexican, Nightlife, Tex-Mex, Breakfast & Brunch",Philadelphia,3.5,0.3502562228997691,0.0324650994014167,0.011888929117027509,0.09148757038173222,0.2199996038791536,0.29390257432090094
169,SIoCIxjn4jLt2O-4DajWJw,Mac's Tavern,"Nightlife, Restaurants, American (New), Bars, Pubs",Philadelphia,3.5,0.131970646096357,0.1738106486949092,0.023655088979771605,0.08677236307270525,0.19265961827225317,0.39113163488400376
170,SYb7oCytGSV6a3RnSFnE1g,Naked Chocolate Cafe,"Chocolatiers & Shops, Coffee & Tea, Specialty Food, Candy Stores, Restaurants, Desserts, Bakeries, Food",Philadelphia,4.0,0.3031103686949514,0.009615155025387845,0.011101515285988022,0.4033490860939085,0.04737779740345362,0.22544607749631057
171,T6S3ANFsbrl_1Q6ow-7XYA,The Gold Standard Cafe,"Breakfast & Brunch, American (New), Vegetarian, Restaurants",Philadelphia,4.5,0.28170721927396136,0.041485934265919205,0.008828828383903706,0.18469352837223993,0.45903919888654066,0.02424529081743506
172,TCROPjxfzCZzrQjqLqstSg,Red Cup Cafe & Hookah Lounge,"Coffee & Tea, Hookah Bars, Nightlife, Bars, Food, Restaurants, Cafes",Philadelphia,4.0,0.25067546612617314,0.046951263093269066,0.01828831897890808,0.22881297548402307,0.3447996258579802,0.11047235045964646
173,TE2IEDNV0RcI6s1wTOP4fg,Tortilleria San Roman,"Convenience Stores, Italian, Specialty Food, Mexican, Restaurants, Food",Philadelphia,5.0,0.2861640157871928,0.030288923099053004,0.03287091708461585,0.3137108399811306,0.2819282732854428,0.05503703076256491
174,ToXXzuswqzq1gRq1wbFdiQ,Philadium Tavern,"Sandwiches, American (Traditional), Bars, Restaurants, Sports Bars, Nightlife",Philadelphia,4.5,0.0,0.754309961300137,0.0,0.056965724493110825,0.0,0.18872431420675215
175,TwnzM8mJn_nT2PJf1x-9kQ,Cafe Lift,"Caterers, American (New), Breakfast & Brunch, Event Planning & Services, Diners, Restaurants",Philadelphia,4.0,0.5234734081247591,0.04938540072825079,0.02101107254869956,0.15050576813711478,0.217978318953918,0.037646031507257795
176,U2y7fsqDgxAXskoJNVxbwg,Happily Ever After,"Sandwiches, Coffee & Tea, Restaurants, Ice Cream & Frozen Yogurt, Food, Desserts",Philadelphia,4.0,0.31678093091696224,0.03384528907418337,0.030703229752566636,0.37418002453588267,0.17964570633351512,0.06484481938689
177,U3Bqo_gZ0sIHMqil2fUlUw,Thai Singha House Express,"Restaurants, Thai",Philadelphia,4.0,0.31101895224840553,0.0022257581527729306,0.025213026148470607,0.3869863094337714,0.22017204597639095,0.054383908040188625
178,USleU89txaknVADlMhUtnQ,SquareBurger,"Burgers, American (Traditional), Restaurants",Philadelphia,3.0,0.4112897523979061,0.08558543323175152,0.022507825214898244,0.0728220554531137,0.010331292424961506,0.3974636412773689
179,Uky0DD3LU4C7eyNDhpmOXg,Day By Day,"Restaurants, Event Planning & Services, Food Delivery Services, Sandwiches, Desserts, Caterers, Breakfast & Brunch, Food, Bakeries, American (Traditional), American (New)",Philadelphia,4.0,0.5546217855809897,0.048100711661690276,0.0065896854663917755,0.1671448114417407,0.15124673960428806,0.07229626624489949
180,V6Om7YZhlRQRU7WfuxHq8Q,Beck's Cajun Cafe,"Restaurants, Cajun/Creole",Philadelphia,4.0,0.2708524998412144,0.2525141768754333,0.02031654003664717,0.35482324650429237,0.08500934281541929,0.01648419392699348
181,VRGS76RTMclRUD8n3H30yg,South Philly Bar & Grill,"Restaurants, Bars, Sports Bars, Nightlife, American (Traditional), Caterers, Event Planning & Services",Philadelphia,3.0,0.033424807284587625,0.25073852358565013,0.03758935829901183,0.2506471162490328,0.12672348393730842,0.30087671064440924
182,W49fAQGBt9IgduhvqqRQ4Q,Cafe L'Aube,"Restaurants, Food, Coffee & Tea, Creperies, French",Philadelphia,4.0,0.31403422743993875,0.09128471214968857,0.03014323392528549,0.25397875847735274,0.22632692926666886,0.08423213874106561
183,W5e4UAY9PoE3ydedIcc5GA,Dinics Pork & Beef,"Breakfast & Brunch, Cheesesteaks, Restaurants, Sandwiches",Philadelphia,4.0,0.1668168183680559,0.6949621674332586,0.0,0.13822101419868543,0.0,0.0
184,WCLexnTQmylse_p0kQbz2g,The Treemont,"Restaurants, American (New)",Philadelphia,4.0,0.16341267508085572,0.034772749651646055,0.009060257779083206,0.07629770524539085,0.2323615035871736,0.4840951086558506
185,WQzQvusL15qZMxKlQq4CDA,Point Breakfast Restaurant,"Restaurants, Diners, Breakfast & Brunch",Philadelphia,4.0,0.51819817371795,0.052986397317279714,0.007815264969341103,0.23665250279666947,0.18434766119875975,0.0
186,WYYdQDjx-DsCanlP0DpImQ,J Sushi,"Seafood, Restaurants, Sushi Bars, Japanese",Philadelphia,4.5,0.4469384042575416,0.0024077034446552095,0.03472484221208541,0.0620193754194713,0.4368954556220201,0.01701421904422633
187,WYel6hMEEPNwzVUlVBacbw,honeygrow,"Salad, Restaurants, Noodles, Juice Bars & Smoothies, Vegetarian, Food, Fruits & Veggies, Specialty Food, Vegan",Philadelphia,3.5,0.45916103792037344,0.042650487809328744,0.056687687779173074,0.26694517129606177,0.11934651385886838,0.05520910133619459
188,WkNJ3FnK5WVW3thVUe-WSw,Izzy's 33,"Mexican, Restaurants, Cafes, Breakfast & Brunch, Italian",Philadelphia,4.5,0.7006726719112029,0.0,0.0,0.006394684371011843,0.2929326437177854,0.0
189,Wkjt6DUTGX1zKpX0OnsvcQ,MIGA,"Restaurants, Korean",Philadelphia,3.0,0.37291867692077596,0.029322911158560745,0.011383907935820343,0.18341790980722383,0.25554976539018953,0.1474068287874296
190,WmGSfx0JbwNRT03ozyjb6A,Federal Donuts,"Donuts, Food, Restaurants, Coffee & Tea, Chicken Shop",Philadelphia,4.0,0.3667160089577378,0.0049785939031401615,0.011172794745495752,0.29723356426595055,0.2578349524997011,0.06206408562797462
191,WxB8498ejPtHE7wFa89_fA,The Continental Mid-town,"Breakfast & Brunch, Lounges, Bars, Cocktail Bars, Nightlife, American (Traditional), American (New), Restaurants",Philadelphia,3.5,0.288674317000486,0.06985655436583182,0.02001961680949,0.12364861849416105,0.26253752662994645,0.23526336670008474
192,WxS3pZs7Edtar7FkBaOqpg,Ristorante La Veranda,"American (New), Italian, Restaurants",Philadelphia,3.5,0.33634326598141107,0.07031154854991059,0.28367864734570053,0.002215264864303735,0.2669038531136561,0.040547420145017984
193,XFfuR-F1_wDbcf8xo2DVPw,Dae Bak,"Restaurants, Korean",Philadelphia,4.0,0.4883971287649136,0.01408650790335188,0.019682311764969915,0.14386764804617327,0.2647701437978977,0.06919625972269362
194,XLLy-geeVwPF-awhMG8kGQ,Mad River,"American (Traditional), Sports Bars, Gay Bars, Nightlife, Dance Clubs, Restaurants, Bars",Philadelphia,2.5,0.011841661088784775,0.00028018403179280965,0.0,0.11035664597401598,0.12130307071539091,0.7562184381900154
195,Xkn6vebYLTY1aCe2J07MfA,Heffe,"Restaurants, Tacos, Latin American, Mexican, Salad, American (New)",Philadelphia,2.5,0.5011025666968655,0.24395976558905721,0.015555338458259396,0.08414044245458573,0.06507191008523458,0.09016997671599757
196,XsfuqDqw9eOaQ_2FCv5MuQ,Masala Kitchen Kati Rolls and Platters,"Halal, Restaurants, Indian, Fast Food, Nightlife",Philadelphia,4.0,0.5085953947670088,0.06320123296964258,0.024616810152987997,0.1621671843264577,0.20282861432584234,0.03859076345806062
197,Y5S_AUSW8EjswVf9JAi-0w,Horizons,"Vegetarian, Restaurants, Vegan",Philadelphia,4.5,0.46075168979904857,0.03413253787369554,0.0219187335314063,0.20115302052524614,0.22320109294832577,0.058842925322277646
198,Y7EalRsCafsApK5DcL_mTg,Devil's Den,"Nightlife, Bars, American (Traditional), Pubs, Breakfast & Brunch, Restaurants, Beer Bar",Philadelphia,3.5,0.08481987560338212,0.049180362335720214,0.00793329500379205,0.05476639129238384,0.10922398184019652,0.6940760939245253
199,YbpNzwI5iBvsBDwdwc9Mmg,Gordon Stein -I Love Philly Homes Team - Compass,"Real Estate, Restaurants, Real Estate Agents, Home Services, Cheesesteaks, Property Management",Philadelphia,5.0,0.29625307920232963,0.0817123611571318,0.04488742908563339,0.1436274841894023,0.2684205571785686,0.16509908918693436
200,YcpaOS-DMjhezJodA0rf-A,Thoreau Restaurant,"Restaurants, Vegetarian",Philadelphia,4.0,0.7132077025621669,0.084208485853547,0.00964497552077269,0.0,0.1929388360635134,0.0
201,YtSqYv1Q_pOltsVPSx54SA,Rittenhouse Grill,"Wine Bars, Restaurants, Nightlife, Steakhouses, Seafood, Bars",Philadelphia,3.5,0.4591862078355593,0.1414474640555032,0.015571284161041197,0.0449091176259869,0.23761407528397388,0.1012718510379355
202,YuYvesXrRf1PSp37a5IwUw,Cavanaugh's Rittenhouse,"Burgers, American (Traditional), Sports Bars, Restaurants, Gastropubs, Bars, Nightlife",Philadelphia,3.5,0.13448345291299485,0.010690503029325671,0.015152662790287336,0.1677842313250091,0.1409587043653188,0.5309304455770643
203,ZI8RohniCgda_lLBemR5gA,Kennedy Food Garden,"Sandwiches, Delis, Food, Grocery, Restaurants",Philadelphia,4.0,0.17112160305167476,0.3338657559678407,0.016952564729168673,0.2170493924096759,0.21317324565343634,0.04783743818820352
204,ZLjUCF2UaML7S5pSmn5BKg,Canopy by Hilton Philadelphia Center City,"American (New), Hotels & Travel, Restaurants, Event Planning & Services, Venues & Event Spaces, Hotels",Philadelphia,4.5,0.02732008092860325,0.0,0.0251433796098039,0.39603133223067916,0.425719050769649,0.1257861564612648
205,ZQlHbQTrDTTEZdWjf6nsNg,Tony Luke's,"Restaurants, Sandwiches",Philadelphia,3.0,0.016438405226375817,0.9451703200922037,0.02283544259956878,0.0,0.0,0.015555832081851666
206,ZhEFPPLta5dBxUKnyqMF3Q,Frannie Nicks,"Seafood, Chicken Wings, Bars, Nightlife, Restaurants, Soul Food",Philadelphia,3.0,0.33961035228267006,0.0,0.0,0.3701325676748831,0.2902570800424467,0.0
207,_HOZ9tfaB0v1C8OsNSo1CA,Kabobeesh Turkish Restaurant,"Mediterranean, Middle Eastern, Halal, Pakistani, Turkish, Restaurants, Kebab, Indian",Philadelphia,3.0,0.4408287494683979,0.03201336498335511,0.019603282752162613,0.05030714149260229,0.452744478482427,0.0045029828210551405
208,_NQ07fzmI-75Yk5GUVnp0w,Riehl Deli & Cheese Shop,"Cheese Shops, Delis, Food, Meat Shops, Specialty Food, Grocery, Restaurants",Philadelphia,4.5,0.1220529431721004,0.49630125489828225,0.07725194589663595,0.26498494162505926,0.0,0.03940891440792206
209,_f3JQU6IXpGmTLaSqGy79g,BRÜ Craft & Wurst,"German, Beer Bar, Food, Bars, Nightlife, Restaurants, Beer, Wine & Spirits, Beer Gardens",Philadelphia,3.5,0.08326494427457062,0.007825687936781718,0.013914270033788005,0.07224406745850775,0.1937510481806214,0.6289999821157305
210,_k1CIuPkY-uLFm8lABFG8Q,Bonchon Philadelphia,"Nightlife, Restaurants, Bars, Asian Fusion, Chicken Wings, Korean",Philadelphia,3.5,0.44727654140344325,0.036429378022306336,0.030036325329446445,0.11286146841018418,0.26444954469206133,0.10894674214255845
211,_qgqa4X1OiMLqub1hHaMjg,Res Ipsa Cafe,"Restaurants, Coffee & Tea, Cafes, Food, Breakfast & Brunch, Italian",Philadelphia,4.0,0.5832884979870055,0.21787805280805986,0.02003314601780629,0.04974205494717233,0.09559948321556576,0.03345876502439023
212,_s_51Vmq1LVQnGFSa-KfUw,Alla Spina,"Breakfast & Brunch, Italian, Bars, Nightlife, American (New), Gastropubs, Restaurants",Philadelphia,3.5,0.23774955490847233,0.09738100147668723,0.017569538952344862,0.06894366498019665,0.11919663642316618,0.4591596032591327
213,_xp9OJa-ObEMFrsLvjNWAg,Nigiyaka Na,"Restaurants, Specialty Food, Ramen, Japanese, Sushi Bars, Food, Ethnic Food",Philadelphia,3.5,0.4536922275577792,0.018568057283760136,0.05764764885391276,0.34723274623255246,0.1228593200719955,0.0
214,aL53puqxtcR1KZrrj4U7Jw,Farmer's Keep,"Gluten-Free, American (New), Salad, Restaurants",Philadelphia,4.5,0.44365614446080887,0.0036349186255553974,0.027067857042604077,0.22213991543070616,0.2114124490747489,0.09208871536557664
215,aUoMG97DMJG4nmwhT6z1zA,Devon Seafood Grill,"Bars, Restaurants, Nightlife, Seafood",Philadelphia,3.5,0.447173111435077,0.03956304090609556,0.005510962385051059,0.08791336746929934,0.2871652790705442,0.13267423873393294
216,aZNiVR6oAMQX5__yGPvYsg,Susanna Foo Chinese Cuisine,"Chinese, Restaurants",Philadelphia,3.5,0.6494273929303729,0.0,0.003697459105543321,0.06930749013897891,0.2570673307936703,0.020500327031434742
217,b0YICdDCw8Ck6hJPc1Z5HQ,Kanella South,"Bars, Restaurants, Greek, Nightlife, Mediterranean",Philadelphia,4.5,0.49975886464575053,0.013731091357026088,0.00972725227524592,0.09428663195535855,0.31861144189124246,0.06388471787537646
218,b4yoyv8ZwxIILxRz0GRMzA,Goodburger,"Restaurants, Fast Food, Burgers",Philadelphia,3.0,0.07369319885214719,0.0,0.022721209403525424,0.18671784533590954,0.19734250374306908,0.5195252426653488
